,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_delta_step,param_max_depth,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params
0,0.9998586451761635,0.9996924341579034,0.9997646057661704,0.9997718950709169,6.805101537658357e-05,1,40.60787018140157,0.7515936599705964,0.22645839055379233,0.05529018667080655,0.4160029192647807,0.7304484857455519,0.46643399949104897,0.32264159755217825,13,21,2,0.7395042344509163,304.4633110372017,323.89579452564726,0.5544643023916863,"OrderedDict([('colsample_bylevel', 0.4160029192647807), ('colsample_bytree', 0.7304484857455519), ('gamma', 0.46643399949104897), ('learning_rate', 0.32264159755217825), ('max_delta_step', 13), ('max_depth', 21), ('min_child_weight', 2), ('reg_alpha', 0.7395042344509163), ('reg_lambda', 304.4633110372017), ('scale_pos_weight', 323.89579452564726), ('subsample', 0.5544643023916863)])"
1,0.999737160103578,0.9996165478697183,0.9996122627525286,0.9996553237968303,5.789366768837965e-05,4,12.686922391255697,0.022044999766446728,0.168656587600708,0.0023101337223032235,0.8390144719977516,0.8844821246070537,0.15170505563867737,0.9517116675273961,17,3,1,0.35358739827483077,635.7291018795346,476.7400751414167,0.6336020558163782,"OrderedDict([('colsample_bylevel', 0.8390144719977516), ('colsample_bytree', 0.8844821246070537), ('gamma', 0.15170505563867737), ('learning_rate', 0.9517116675273961), ('max_delta_step', 17), ('max_depth', 3), ('min_child_weight', 1), ('reg_alpha', 0.35358739827483077), ('reg_lambda', 635.7291018795346), ('scale_pos_weight', 476.7400751414167), ('subsample', 0.6336020558163782)])"
2,0.9998185922025488,0.9996865514125989,0.999752514290956,0.9997525526355652,5.390557226348423e-05,2,57.875720739364624,1.8656510027006765,0.26975464820861816,0.03058789120008196,0.4503841871781403,0.9195352964526833,0.05242958017149263,0.43899947385152294,4,23,1,0.751552531588944,557.340423034244,486.6034888732374,0.7064328557952411,"OrderedDict([('colsample_bylevel', 0.4503841871781403), ('colsample_bytree', 0.9195352964526833), ('gamma', 0.05242958017149263), ('learning_rate', 0.43899947385152294), ('max_delta_step', 4), ('max_depth', 23), ('min_child_weight', 1), ('reg_alpha', 0.751552531588944), ('reg_lambda', 557.340423034244), ('scale_pos_weight', 486.6034888732374), ('subsample', 0.7064328557952411)])"
3,0.9995490201855032,0.9993734651001958,0.999262656547528,0.9993950479589152,0.0001178992453634674,5,5.637056827545166,0.06549122199716484,0.18944295247395834,0.001623634168614874,0.8142720284737898,0.1801528457825951,0.29902353915801694,0.8047371333447475,10,5,4,0.8726303534373118,911.9288615069718,193.3976327220466,0.34817978468161015,"OrderedDict([('colsample_bylevel', 0.8142720284737898), ('colsample_bytree', 0.1801528457825951), ('gamma', 0.29902353915801694), ('learning_rate', 0.8047371333447475), ('max_delta_step', 10), ('max_depth', 5), ('min_child_weight', 4), ('reg_alpha', 0.8726303534373118), ('reg_lambda', 911.9288615069718), ('scale_pos_weight', 193.3976327220466), ('subsample', 0.34817978468161015)])"
4,0.9998194612871294,0.9996770477943868,0.9997538340094899,0.9997501143445305,5.8199676902019045e-05,3,24.626556714375813,0.1947151151529068,0.18752408027648926,0.012597403396331402,0.8015579071911014,0.44364889457651413,0.263310119037226,0.7185561294859627,18,36,2,0.6502841020974786,353.0838455286183,329.7131146901219,0.5178580699961443,"OrderedDict([('colsample_bylevel', 0.8015579071911014), ('colsample_bytree', 0.44364889457651413), ('gamma', 0.263310119037226), ('learning_rate', 0.7185561294859627), ('max_delta_step', 18), ('max_depth', 36), ('min_child_weight', 2), ('reg_alpha', 0.6502841020974786), ('reg_lambda', 353.0838455286183), ('scale_pos_weight', 329.7131146901219), ('subsample', 0.5178580699961443)])"
